"","Event","bw"
"23503","1998T04020",162
"23504","1998T04020",18
"23505","1998T04020",19
"23506","1998T04020",21
"23507","1998T04020",22
"23508","1998T04020",22
"23509","1998T04020",22
"23510","1998T04020",24
"23511","1998T04020",25
"23512","1998T04020",25
"23513","1998T04020",27
"23514","1998T04020",28
"23515","1998T04020",28
"23516","1998T04020",31
"23517","1998T04020",31
"23518","1998T04020",32
"23519","1998T04020",32
"23520","1998T04020",32
"23521","1998T04020",32
"23522","1998T04020",33
"23523","1998T04020",34
"23524","1998T04020",35
"23525","1998T04020",46
"23526","1998T04022",NA
"23527","1998T04023",35
"23528","1998T04023",44
"23529","1998T04023",65
"23530","1998T04023",68
"23531","1998T04023",78
"23532","1998T04023",79
"23533","1998T04023",101
"23534","1998T04023",105
"23535","1998T04023",110
"23536","1998T04023",114
"23537","1998T04023",118
"23538","1998T04023",133
"23539","1998T04023",134
"23540","1998T04023",137
"23541","1998T04023",32
"23542","1998T04023",32
"23543","1998T04023",139
"23544","1998T04023",146
"23545","1998T04023",153
"23546","1998T04023",163
"23547","1998T04023",180
"23548","1999T04001",29
"23549","1999T04001",39
"23550","1999T04001",40
"23551","1999T04001",41
"23552","1999T04001",49
"23553","1999T04001",62
"23554","1999T04002",59
"23555","1999T04002",61
"23556","1999T04002",61
"23557","1999T04002",64
"23558","1999T04002",64
"23559","1999T04002",66
"23560","1999T04002",69
"23561","1999T04002",72
"23562","1999T04002",72
"23563","1999T04002",74
"23564","1999T04002",76
"23565","1999T04002",76
"23566","1999T04002",76
"23567","1999T04002",77
"23568","1999T04002",79
"23569","1999T04002",82
"23570","1999T04002",82
"23571","1999T04002",84
"23572","1999T04002",85
"23573","1999T04002",85
"23574","1999T04002",85
"23575","1999T04002",86
"23576","1999T04002",86
"23577","1999T04002",86
"23578","1999T04002",88
"23579","1999T04002",89
"23580","1999T04002",90
"23581","1999T04002",92
"23582","1999T04002",92
"23583","1999T04002",93
"23584","1999T04002",96
"23585","1999T04002",97
"23586","1999T04002",98
"23587","1999T04002",98
"23588","1999T04002",99
"23589","1999T04002",99
"23590","1999T04002",104
"23591","1999T04003",73
"23592","1999T04003",73
"23593","1999T04003",73
"23594","1999T04003",73
"23595","1999T04003",74
"23596","1999T04003",74
"23597","1999T04003",74
"23598","1999T04003",25
"23599","1999T04003",25
"23600","1999T04003",26
"23601","1999T04003",26
"23602","1999T04003",26
"23603","1999T04003",27
"23604","1999T04003",40
"23605","1999T04003",43
"23606","1999T04003",53
"23607","1999T04003",54
"23608","1999T04003",55
"23609","1999T04003",58
"23610","1999T04003",58
"23611","1999T04003",58
"23612","1999T04003",59
"23613","1999T04003",59
"23614","1999T04003",59
"23615","1999T04003",59
"23616","1999T04003",61
"23617","1999T04003",61
"23618","1999T04003",61
"23619","1999T04003",61
"23620","1999T04003",63
"23621","1999T04003",63
"23622","1999T04003",63
"23623","1999T04003",63
"23624","1999T04003",63
"23625","1999T04003",63
"23626","1999T04003",63
"23627","1999T04003",63
"23628","1999T04003",63
"23629","1999T04003",64
"23630","1999T04003",64
"23631","1999T04003",64
"23632","1999T04003",64
"23633","1999T04003",64
"23634","1999T04003",64
"23635","1999T04003",65
"23636","1999T04003",65
"23637","1999T04003",65
"23638","1999T04003",69
"23639","1999T04003",69
"23640","1999T04003",69
"23641","1999T04003",69
"23642","1999T04003",70
"23643","1999T04003",71
"23644","1999T04003",72
"23645","1999T04003",75
"23646","1999T04003",75
"23647","1999T04003",76
"23648","1999T04003",76
"23649","1999T04003",76
"23650","1999T04003",76
"23651","1999T04003",76
"23652","1999T04003",77
"23653","1999T04003",77
"23654","1999T04003",78
"23655","1999T04003",78
"23656","1999T04003",78
"23657","1999T04003",78
"23658","1999T04003",78
"23659","1999T04003",79
"23660","1999T04003",79
"23661","1999T04003",79
"23662","1999T04003",79
"23663","1999T04003",79
"23664","1999T04003",79
"23665","1999T04003",79
"23666","1999T04003",79
"23667","1999T04003",80
"23668","1999T04003",80
"23669","1999T04003",80
"23670","1999T04003",80
"23671","1999T04003",80
"23672","1999T04003",80
"23673","1999T04003",81
"23674","1999T04003",81
"23675","1999T04003",81
"23676","1999T04003",81
"23677","1999T04003",81
"23678","1999T04003",81
"23679","1999T04003",81
"23680","1999T04003",81
"23681","1999T04003",81
"23682","1999T04003",81
"23683","1999T04003",81
"23684","1999T04003",81
"23685","1999T04003",82
"23686","1999T04003",82
"23687","1999T04003",82
"23688","1999T04003",82
"23689","1999T04003",82
"23690","1999T04003",82
"23691","1999T04003",82
"23692","1999T04003",82
"23693","1999T04003",82
"23694","1999T04003",83
"23695","1999T04003",83
"23696","1999T04003",83
"23697","1999T04003",83
"23698","1999T04003",83
"23699","1999T04003",83
"23700","1999T04003",83
"23701","1999T04003",83
"23702","1999T04003",83
"23703","1999T04003",83
"23704","1999T04003",83
"23705","1999T04003",84
"23706","1999T04003",84
"23707","1999T04003",84
"23708","1999T04003",84
"23709","1999T04003",84
"23710","1999T04003",84
"23711","1999T04003",84
"23712","1999T04003",84
"23713","1999T04003",85
"23714","1999T04003",85
"23715","1999T04003",85
"23716","1999T04003",86
"23717","1999T04003",86
"23718","1999T04003",86
"23719","1999T04003",86
"23720","1999T04003",86
"23721","1999T04003",86
"23722","1999T04003",86
"23723","1999T04003",86
"23724","1999T04003",86
"23725","1999T04003",86
"23726","1999T04003",86
"23727","1999T04003",86
"23728","1999T04003",87
"23729","1999T04003",87
"23730","1999T04003",87
"23731","1999T04003",87
"23732","1999T04003",87
"23733","1999T04003",88
"23734","1999T04003",88
"23735","1999T04003",88
"23736","1999T04003",88
"23737","1999T04003",88
"23738","1999T04003",89
"23739","1999T04003",89
"23740","1999T04003",89
"23741","1999T04003",89
"23742","1999T04003",89
"23743","1999T04003",89
"23744","1999T04003",89
"23745","1999T04003",89
"23746","1999T04003",89
"23747","1999T04003",89
"23748","1999T04003",90
"23749","1999T04003",90
"23750","1999T04003",90
"23751","1999T04003",90
"23752","1999T04003",90
"23753","1999T04003",90
"23754","1999T04003",91
"23755","1999T04003",91
"23756","1999T04003",91
"23757","1999T04003",91
"23758","1999T04003",91
"23759","1999T04003",92
"23760","1999T04003",92
"23761","1999T04003",92
"23762","1999T04003",92
"23763","1999T04003",92
"23764","1999T04003",92
"23765","1999T04003",92
"23766","1999T04003",93
"23767","1999T04003",93
"23768","1999T04003",93
"23769","1999T04003",93
"23770","1999T04003",93
"23771","1999T04003",93
"23772","1999T04003",93
"23773","1999T04003",93
"23774","1999T04003",93
"23775","1999T04003",94
"23776","1999T04003",94
"23777","1999T04003",94
"23778","1999T04003",94
"23779","1999T04003",94
"23780","1999T04003",95
"23781","1999T04003",95
"23782","1999T04003",95
"23783","1999T04003",95
"23784","1999T04003",95
"23785","1999T04003",95
"23786","1999T04003",95
"23787","1999T04003",95
"23788","1999T04003",95
"23789","1999T04003",96
"23790","1999T04003",96
"23791","1999T04003",96
"23792","1999T04003",96
"23793","1999T04003",97
"23794","1999T04003",97
"23795","1999T04003",97
"23796","1999T04003",97
"23797","1999T04003",98
"23798","1999T04003",98
"23799","1999T04003",98
"23800","1999T04003",99
"23801","1999T04003",100
"23802","1999T04003",100
"23803","1999T04003",100
"23804","1999T04003",100
"23805","1999T04003",100
"23806","1999T04003",100
"23807","1999T04003",100
"23808","1999T04003",100
"23809","1999T04003",101
"23810","1999T04003",101
"23811","1999T04003",101
"23812","1999T04003",102
"23813","1999T04003",102
"23814","1999T04003",102
"23815","1999T04003",102
"23816","1999T04003",102
"23817","1999T04003",103
"23818","1999T04003",103
"23819","1999T04003",103
"23820","1999T04003",103
"23821","1999T04003",104
"23822","1999T04003",104
"23823","1999T04003",105
"23824","1999T04003",105
"23825","1999T04003",105
"23826","1999T04003",105
"23827","1999T04003",106
"23828","1999T04003",106
"23829","1999T04003",106
"23830","1999T04003",106
"23831","1999T04003",106
"23832","1999T04003",108
"23833","1999T04003",109
"23834","1999T04003",109
"23835","1999T04003",109
"23836","1999T04003",110
"23837","1999T04003",111
"23838","1999T04003",112
"23839","1999T04003",112
"23840","1999T04003",113
"23841","1999T04003",114
"23842","1999T04003",114
"23843","1999T04003",116
"23844","1999T04003",117
"23845","1999T04003",120
"23846","1999T04003",127
"23847","1999T04003",131
"23848","1999T04003",155
"23849","1999T04003",156
"23850","1999T04004",94
"23851","1999T04004",95
"23852","1999T04004",96
"23853","1999T04004",98
"23854","1999T04004",98
"23855","1999T04004",99
"23856","1999T04004",100
"23857","1999T04004",101
"23858","1999T04004",103
"23859","1999T04004",105
"23860","1999T04004",107
"23861","1999T04004",110
"23862","1999T04004",110
"23863","1999T04004",113
"23864","1999T04004",124
"23865","1999T04004",125
"23866","1999T04004",136
"23867","1999T04004",148
"23868","1999T04004",152
"23869","1999T04004",89
"23870","1999T04004",90
"23871","1999T04004",90
"23872","1999T04004",90
"23873","1999T04004",91
"23874","1999T04004",92
"23875","1999T04004",92
"23876","1999T04004",93
"23877","1999T04004",93
"23878","1999T04004",93
"23879","1999T04004",93
"23880","1999T04004",93
"23881","1999T04004",93
"23882","1999T04004",93
"23883","1999T04004",50
"23884","1999T04004",51
"23885","1999T04004",52
"23886","1999T04004",52
"23887","1999T04004",56
"23888","1999T04004",57
"23889","1999T04004",57
"23890","1999T04004",58
"23891","1999T04004",58
"23892","1999T04004",59
"23893","1999T04004",59
"23894","1999T04004",59
"23895","1999T04004",59
"23896","1999T04004",59
"23897","1999T04004",60
"23898","1999T04004",60
"23899","1999T04004",60
"23900","1999T04004",61
"23901","1999T04004",61
"23902","1999T04004",61
"23903","1999T04004",61
"23904","1999T04004",62
"23905","1999T04004",62
"23906","1999T04004",62
"23907","1999T04004",62
"23908","1999T04004",64
"23909","1999T04004",65
"23910","1999T04004",65
"23911","1999T04004",66
"23912","1999T04004",67
"23913","1999T04004",67
"23914","1999T04004",68
"23915","1999T04004",68
"23916","1999T04004",69
"23917","1999T04004",70
"23918","1999T04004",70
"23919","1999T04004",70
"23920","1999T04004",71
"23921","1999T04004",71
"23922","1999T04004",71
"23923","1999T04004",72
"23924","1999T04004",72
"23925","1999T04004",74
"23926","1999T04004",74
"23927","1999T04004",74
"23928","1999T04004",74
"23929","1999T04004",74
"23930","1999T04004",75
"23931","1999T04004",75
"23932","1999T04004",75
"23933","1999T04004",75
"23934","1999T04004",75
"23935","1999T04004",75
"23936","1999T04004",75
"23937","1999T04004",76
"23938","1999T04004",77
"23939","1999T04004",77
"23940","1999T04004",77
"23941","1999T04004",78
"23942","1999T04004",78
"23943","1999T04004",78
"23944","1999T04004",78
"23945","1999T04004",78
"23946","1999T04004",78
"23947","1999T04004",78
"23948","1999T04004",79
"23949","1999T04004",79
"23950","1999T04004",79
"23951","1999T04004",80
"23952","1999T04004",80
"23953","1999T04004",80
"23954","1999T04004",80
"23955","1999T04004",81
"23956","1999T04004",81
"23957","1999T04004",81
"23958","1999T04004",81
"23959","1999T04004",81
"23960","1999T04004",81
"23961","1999T04004",81
"23962","1999T04004",81
"23963","1999T04004",81
"23964","1999T04004",81
"23965","1999T04004",82
"23966","1999T04004",82
"23967","1999T04004",83
"23968","1999T04004",83
"23969","1999T04004",83
"23970","1999T04004",84
"23971","1999T04004",84
"23972","1999T04004",84
"23973","1999T04004",85
"23974","1999T04004",85
"23975","1999T04004",85
"23976","1999T04004",85
"23977","1999T04004",85
"23978","1999T04004",86
"23979","1999T04004",87
"23980","1999T04004",87
"23981","1999T04004",88
"23982","1999T04005",45
"23983","1999T04005",46
"23984","1999T04005",47
"23985","1999T04005",48
"23986","1999T04005",48
"23987","1999T04005",48
"23988","1999T04005",48
"23989","1999T04005",48
"23990","1999T04005",49
"23991","1999T04005",49
"23992","1999T04005",49
"23993","1999T04005",50
"23994","1999T04005",50
"23995","1999T04005",50
"23996","1999T04005",50
"23997","1999T04005",51
"23998","1999T04005",51
"23999","1999T04005",52
"24000","1999T04005",52
"24001","1999T04005",52
"24002","1999T04005",52
"24003","1999T04005",53
"24004","1999T04005",53
"24005","1999T04005",53
"24006","1999T04005",53
"24007","1999T04005",53
"24008","1999T04005",54
"24009","1999T04005",54
"24010","1999T04005",54
"24011","1999T04005",54
"24012","1999T04005",54
"24013","1999T04005",54
"24014","1999T04005",54
"24015","1999T04005",54
"24016","1999T04005",54
"24017","1999T04005",54
"24018","1999T04005",54
"24019","1999T04005",55
"24020","1999T04005",55
"24021","1999T04005",55
"24022","1999T04005",55
"24023","1999T04005",55
"24024","1999T04005",55
"24025","1999T04005",55
"24026","1999T04005",56
"24027","1999T04005",56
"24028","1999T04005",56
"24029","1999T04005",56
"24030","1999T04005",56
"24031","1999T04005",56
"24032","1999T04005",56
"24033","1999T04005",56
"24034","1999T04005",56
"24035","1999T04005",56
"24036","1999T04005",56
"24037","1999T04005",57
"24038","1999T04005",57
"24039","1999T04005",57
"24040","1999T04005",57
"24041","1999T04005",57
"24042","1999T04005",57
"24043","1999T04005",57
"24044","1999T04005",57
"24045","1999T04005",57
"24046","1999T04005",57
"24047","1999T04005",38
"24048","1999T04005",40
"24049","1999T04005",40
"24050","1999T04005",41
"24051","1999T04005",42
"24052","1999T04005",43
"24053","1999T04005",43
"24054","1999T04005",85
"24055","1999T04005",85
"24056","1999T04005",85
"24057","1999T04005",85
"24058","1999T04005",85
"24059","1999T04005",86
"24060","1999T04005",86
"24061","1999T04005",86
"24062","1999T04005",86
"24063","1999T04005",87
"24064","1999T04005",87
"24065","1999T04005",87
"24066","1999T04005",87
"24067","1999T04005",87
"24068","1999T04005",88
"24069","1999T04005",88
"24070","1999T04005",89
"24071","1999T04005",89
"24072","1999T04005",89
"24073","1999T04005",90
"24074","1999T04005",90
"24075","1999T04005",90
"24076","1999T04005",90
"24077","1999T04005",90
"24078","1999T04005",91
"24079","1999T04005",91
"24080","1999T04005",27
"24081","1999T04005",27
"24082","1999T04005",29
"24083","1999T04005",31
"24084","1999T04005",33
"24085","1999T04005",36
"24086","1999T04005",36
"24087","1999T04005",37
"24088","1999T04005",37
"24089","1999T04005",58
"24090","1999T04005",58
"24091","1999T04005",58
"24092","1999T04005",58
"24093","1999T04005",58
"24094","1999T04005",58
"24095","1999T04005",58
"24096","1999T04005",58
"24097","1999T04005",58
"24098","1999T04005",58
"24099","1999T04005",58
"24100","1999T04005",58
"24101","1999T04005",58
"24102","1999T04005",58
"24103","1999T04005",58
"24104","1999T04005",58
"24105","1999T04005",59
"24106","1999T04005",59
"24107","1999T04005",59
"24108","1999T04005",59
"24109","1999T04005",59
"24110","1999T04005",59
"24111","1999T04005",59
"24112","1999T04005",59
"24113","1999T04005",59
"24114","1999T04005",59
"24115","1999T04005",59
"24116","1999T04005",59
"24117","1999T04005",59
"24118","1999T04005",59
"24119","1999T04005",59
"24120","1999T04005",60
"24121","1999T04005",60
"24122","1999T04005",60
"24123","1999T04005",60
"24124","1999T04005",60
"24125","1999T04005",60
"24126","1999T04005",61
"24127","1999T04005",61
"24128","1999T04005",61
"24129","1999T04005",61
"24130","1999T04005",61
"24131","1999T04005",61
"24132","1999T04005",61
"24133","1999T04005",61
"24134","1999T04005",61
"24135","1999T04005",62
"24136","1999T04005",62
"24137","1999T04005",62
"24138","1999T04005",62
"24139","1999T04005",62
"24140","1999T04005",62
"24141","1999T04005",62
"24142","1999T04005",62
"24143","1999T04005",63
"24144","1999T04005",63
"24145","1999T04005",63
"24146","1999T04005",63
"24147","1999T04005",63
"24148","1999T04005",63
"24149","1999T04005",64
"24150","1999T04005",64
"24151","1999T04005",64
"24152","1999T04005",64
"24153","1999T04005",64
"24154","1999T04005",65
"24155","1999T04005",65
"24156","1999T04005",65
"24157","1999T04005",66
"24158","1999T04005",66
"24159","1999T04005",67
"24160","1999T04005",67
"24161","1999T04005",67
"24162","1999T04005",68
"24163","1999T04005",68
"24164","1999T04005",69
"24165","1999T04005",70
"24166","1999T04005",71
"24167","1999T04005",72
"24168","1999T04005",73
"24169","1999T04005",73
"24170","1999T04005",73
"24171","1999T04005",74
"24172","1999T04005",74
"24173","1999T04005",74
"24174","1999T04005",75
"24175","1999T04005",75
"24176","1999T04005",75
"24177","1999T04005",76
"24178","1999T04005",76
"24179","1999T04005",76
"24180","1999T04005",77
"24181","1999T04005",78
"24182","1999T04005",78
"24183","1999T04005",78
"24184","1999T04005",78
"24185","1999T04005",79
"24186","1999T04005",81
"24187","1999T04005",82
"24188","1999T04005",82
"24189","1999T04005",83
"24190","1999T04005",84
"24191","1999T04005",84
"24192","1999T04005",84
"24193","1999T04005",84
"24194","1999T04005",119
"24195","1999T04005",120
"24196","1999T04005",123
"24197","1999T04005",123
"24198","1999T04005",124
"24199","1999T04005",125
"24200","1999T04005",126
"24201","1999T04005",127
"24202","1999T04005",128
"24203","1999T04005",129
"24204","1999T04005",129
"24205","1999T04005",133
"24206","1999T04005",134
"24207","1999T04005",138
"24208","1999T04005",138
"24209","1999T04005",146
"24210","1999T04005",156
"24211","1999T04005",101
"24212","1999T04005",101
"24213","1999T04005",102
"24214","1999T04005",102
"24215","1999T04005",103
"24216","1999T04005",103
"24217","1999T04005",103
"24218","1999T04005",103
"24219","1999T04005",91
"24220","1999T04005",92
"24221","1999T04005",92
"24222","1999T04005",92
"24223","1999T04005",92
"24224","1999T04005",92
"24225","1999T04005",92
"24226","1999T04005",93
"24227","1999T04005",93
"24228","1999T04005",93
"24229","1999T04005",93
"24230","1999T04005",93
"24231","1999T04005",94
"24232","1999T04005",94
"24233","1999T04005",94
"24234","1999T04005",95
"24235","1999T04005",95
"24236","1999T04005",95
"24237","1999T04005",95
"24238","1999T04005",96
"24239","1999T04005",96
"24240","1999T04005",96
"24241","1999T04005",97
"24242","1999T04005",97
"24243","1999T04005",97
"24244","1999T04005",97
"24245","1999T04005",97
"24246","1999T04005",97
"24247","1999T04005",97
"24248","1999T04005",97
"24249","1999T04005",98
"24250","1999T04005",98
"24251","1999T04005",98
"24252","1999T04005",98
"24253","1999T04005",98
"24254","1999T04005",98
"24255","1999T04005",98
"24256","1999T04005",98
"24257","1999T04005",98
"24258","1999T04005",99
"24259","1999T04005",99
"24260","1999T04005",99
"24261","1999T04005",99
"24262","1999T04005",99
"24263","1999T04005",99
"24264","1999T04005",99
"24265","1999T04005",100
"24266","1999T04005",100
"24267","1999T04005",100
"24268","1999T04005",100
"24269","1999T04005",100
"24270","1999T04005",100
"24271","1999T04005",101
"24272","1999T04005",101
"24273","1999T04005",101
"24274","1999T04005",101
"24275","1999T04005",101
"24276","1999T04005",104
"24277","1999T04005",104
"24278","1999T04005",104
"24279","1999T04005",104
"24280","1999T04005",104
"24281","1999T04005",104
"24282","1999T04005",104
"24283","1999T04005",105
"24284","1999T04005",105
"24285","1999T04005",105
"24286","1999T04005",105
"24287","1999T04005",105
"24288","1999T04005",105
"24289","1999T04005",105
"24290","1999T04005",105
"24291","1999T04005",106
"24292","1999T04005",106
"24293","1999T04005",107
"24294","1999T04005",107
"24295","1999T04005",107
"24296","1999T04005",107
"24297","1999T04005",108
"24298","1999T04005",108
"24299","1999T04005",108
"24300","1999T04005",108
"24301","1999T04005",109
"24302","1999T04005",109
"24303","1999T04005",110
"24304","1999T04005",110
"24305","1999T04005",111
"24306","1999T04005",112
"24307","1999T04005",112
"24308","1999T04005",113
"24309","1999T04005",113
"24310","1999T04005",113
"24311","1999T04005",113
"24312","1999T04005",113
"24313","1999T04005",113
"24314","1999T04005",115
"24315","1999T04005",118
"24316","1999T04006",23
"24317","1999T04006",25
"24318","1999T04006",45
"24319","1999T04006",45
"24320","1999T04006",55
"24321","1999T04006",55
"24322","1999T04006",59
"24323","1999T04006",60
"24324","1999T04006",61
"24325","1999T04006",64
"24326","1999T04006",70
"24327","1999T04006",80
"24328","1999T04006",81
"24329","1999T04006",82
"24330","1999T04006",82
"24331","1999T04006",83
"24332","1999T04006",84
"24333","1999T04006",85
"24334","1999T04006",85
"24335","1999T04006",89
"24336","1999T04006",90
"24337","1999T04006",90
"24338","1999T04006",91
"24339","1999T04006",92
"24340","1999T04006",92
"24341","1999T04006",93
"24342","1999T04006",93
"24343","1999T04006",93
"24344","1999T04006",94
"24345","1999T04006",95
"24346","1999T04006",96
"24347","1999T04006",97
"24348","1999T04006",97
"24349","1999T04006",97
"24350","1999T04006",97
"24351","1999T04006",98
"24352","1999T04006",98
"24353","1999T04006",100
"24354","1999T04006",100
"24355","1999T04006",100
"24356","1999T04006",100
"24357","1999T04006",101
"24358","1999T04006",101
"24359","1999T04006",101
"24360","1999T04006",102
"24361","1999T04006",103
"24362","1999T04006",103
"24363","1999T04006",104
"24364","1999T04006",105
"24365","1999T04006",105
"24366","1999T04006",105
"24367","1999T04006",105
"24368","1999T04006",105
"24369","1999T04006",106
"24370","1999T04006",106
"24371","1999T04006",106
"24372","1999T04006",107
"24373","1999T04006",107
"24374","1999T04006",107
"24375","1999T04006",107
"24376","1999T04006",108
"24377","1999T04006",108
"24378","1999T04006",108
"24379","1999T04006",109
"24380","1999T04006",110
"24381","1999T04006",111
"24382","1999T04006",111
"24383","1999T04006",112
"24384","1999T04006",112
"24385","1999T04006",115
"24386","1999T04006",115
"24387","1999T04006",116
"24388","1999T04006",116
"24389","1999T04006",117
"24390","1999T04006",117
"24391","1999T04006",117
"24392","1999T04006",118
"24393","1999T04006",120
"24394","1999T04006",122
"24395","1999T04006",123
"24396","1999T04006",124
"24397","1999T04006",124
"24398","1999T04006",124
"24399","1999T04006",125
"24400","1999T04006",125
"24401","1999T04006",126
"24402","1999T04006",126
"24403","1999T04006",126
"24404","1999T04006",126
"24405","1999T04006",127
"24406","1999T04006",127
"24407","1999T04006",128
"24408","1999T04006",128
"24409","1999T04006",128
"24410","1999T04006",129
"24411","1999T04006",129
"24412","1999T04006",130
"24413","1999T04006",130
"24414","1999T04006",130
"24415","1999T04006",131
"24416","1999T04006",131
"24417","1999T04006",131
"24418","1999T04006",131
"24419","1999T04006",131
"24420","1999T04006",131
"24421","1999T04006",132
"24422","1999T04006",132
"24423","1999T04006",132
"24424","1999T04006",132
"24425","1999T04006",132
"24426","1999T04006",132
"24427","1999T04006",132
"24428","1999T04006",132
"24429","1999T04006",132
"24430","1999T04006",133
"24431","1999T04006",133
"24432","1999T04006",134
"24433","1999T04006",134
"24434","1999T04006",134
"24435","1999T04006",135
"24436","1999T04006",135
"24437","1999T04006",135
"24438","1999T04006",135
"24439","1999T04006",136
"24440","1999T04006",136
"24441","1999T04006",136
"24442","1999T04006",136
"24443","1999T04006",138
"24444","1999T04006",138
"24445","1999T04006",138
"24446","1999T04006",138
"24447","1999T04006",138
"24448","1999T04006",138
"24449","1999T04006",138
"24450","1999T04006",138
"24451","1999T04006",139
"24452","1999T04006",139
"24453","1999T04006",139
"24454","1999T04006",139
"24455","1999T04006",139
"24456","1999T04006",139
"24457","1999T04006",140
"24458","1999T04006",140
"24459","1999T04006",142
"24460","1999T04006",143
"24461","1999T04006",143
"24462","1999T04006",144
"24463","1999T04006",144
"24464","1999T04006",144
"24465","1999T04006",144
"24466","1999T04006",145
"24467","1999T04006",145
"24468","1999T04006",145
"24469","1999T04006",146
"24470","1999T04006",146
"24471","1999T04006",146
"24472","1999T04006",146
"24473","1999T04006",146
"24474","1999T04006",146
"24475","1999T04006",146
"24476","1999T04006",147
"24477","1999T04006",147
"24478","1999T04006",147
"24479","1999T04006",147
"24480","1999T04006",148
"24481","1999T04006",148
"24482","1999T04006",148
"24483","1999T04006",149
"24484","1999T04006",149
"24485","1999T04006",149
"24486","1999T04006",149
"24487","1999T04006",149
"24488","1999T04006",149
"24489","1999T04006",150
"24490","1999T04006",151
"24491","1999T04006",151
"24492","1999T04006",151
"24493","1999T04006",152
"24494","1999T04006",154
"24495","1999T04006",154
"24496","1999T04006",156
"24497","1999T04006",159
"24498","1999T04006",161
"24499","1999T04006",162
"24500","1999T04006",164
"24501","1999T04007",68
"24502","1999T04007",112
"24503","1999T04007",120
"24504","1999T04007",123
"24505","1999T04007",128
"24506","1999T04007",128
"24507","1999T04007",139
"24508","1999T04007",143
"24509","1999T04007",146
"24510","1999T04008",104
"24511","1999T04008",105
"24512","1999T04008",105
"24513","1999T04008",105
"24514","1999T04008",106
"24515","1999T04008",107
"24516","1999T04008",108
"24517","1999T04008",109
"24518","1999T04008",112
"24519","1999T04008",113
"24520","1999T04008",132
"24521","1999T04008",136
"24522","1999T04008",136
"24523","1999T04008",136
"24524","1999T04008",139
"24525","1999T04008",141
"24526","1999T04008",145
"24527","1999T04008",145
"24528","1999T04008",102
"24529","1999T04008",103
"24530","1999T04008",103
"24531","1999T04008",24
"24532","1999T04008",49
"24533","1999T04008",50
"24534","1999T04008",53
"24535","1999T04008",53
"24536","1999T04008",55
"24537","1999T04008",55
"24538","1999T04008",56
"24539","1999T04008",57
"24540","1999T04008",57
"24541","1999T04008",57
"24542","1999T04008",59
"24543","1999T04008",60
"24544","1999T04008",80
"24545","1999T04008",84
"24546","1999T04008",87
"24547","1999T04008",87
"24548","1999T04008",90
"24549","1999T04008",92
"24550","1999T04008",92
"24551","1999T04008",92
"24552","1999T04008",93
"24553","1999T04008",94
"24554","1999T04008",95
"24555","1999T04008",95
"24556","1999T04008",96
"24557","1999T04008",97
"24558","1999T04008",98
"24559","1999T04008",98
"24560","1999T04008",99
"24561","1999T04008",99
"24562","1999T04008",101
"24563","1999T04008",18
"24564","1999T04008",23
"24565","1999T04009",160
"24566","1999T04009",55
"24567","1999T04009",56
"24568","1999T04009",60
"24569","1999T04009",62
"24570","1999T04009",67
"24571","1999T04009",146
"24572","1999T04009",147
"24573","1999T04009",155
"24574","1999T04009",156
"24575","1999T04009",160
"24576","1999T04009",80
"24577","1999T04009",87
"24578","1999T04009",88
"24579","1999T04009",89
"24580","1999T04009",94
"24581","1999T04009",99
"24582","1999T04009",103
"24583","1999T04009",104
"24584","1999T04009",107
"24585","1999T04009",111
"24586","1999T04009",125
"24587","1999T04009",126
"24588","1999T04009",130
"24589","1999T04009",136
"24590","1999T04009",136
"24591","1999T04009",136
"24592","1999T04009",138
"24593","1999T04009",138
"24594","1999T04009",138
"24595","1999T04009",141
"24596","1999T04009",143
"24597","1999T04009",145
"24598","1999T04010",28
"24599","1999T04010",40
"24600","1999T04010",54
"24601","1999T04010",54
"24602","1999T04010",55
"24603","1999T04010",57
"24604","1999T04010",59
"24605","1999T04010",60
"24606","1999T04010",61
"24607","1999T04010",61
"24608","1999T04010",62
"24609","1999T04010",62
"24610","1999T04010",63
"24611","1999T04010",64
"24612","1999T04010",64
"24613","1999T04010",66
"24614","1999T04010",67
"24615","1999T04010",68
"24616","1999T04010",70
"24617","1999T04010",71
"24618","1999T04010",75
"24619","1999T04010",75
"24620","1999T04010",76
"24621","1999T04010",78
"24622","1999T04010",78
"24623","1999T04010",79
"24624","1999T04010",79
"24625","1999T04010",79
"24626","1999T04010",79
"24627","1999T04010",80
"24628","1999T04010",81
"24629","1999T04010",81
"24630","1999T04010",82
"24631","1999T04010",82
"24632","1999T04010",83
"24633","1999T04010",83
"24634","1999T04010",85
"24635","1999T04010",86
"24636","1999T04010",86
"24637","1999T04010",87
"24638","1999T04010",88
"24639","1999T04010",88
"24640","1999T04010",89
"24641","1999T04010",89
"24642","1999T04010",90
"24643","1999T04010",90
"24644","1999T04010",90
"24645","1999T04010",90
"24646","1999T04010",92
"24647","1999T04010",92
"24648","1999T04010",93
"24649","1999T04010",93
"24650","1999T04010",93
"24651","1999T04010",93
"24652","1999T04010",93
"24653","1999T04010",94
"24654","1999T04010",94
"24655","1999T04010",95
"24656","1999T04010",96
"24657","1999T04010",96
"24658","1999T04010",96
"24659","1999T04010",96
"24660","1999T04010",97
"24661","1999T04010",97
"24662","1999T04010",97
"24663","1999T04010",98
"24664","1999T04010",98
"24665","1999T04010",99
"24666","1999T04010",101
"24667","1999T04010",101
